Time Scale; Number of Packets; Total data; 
199; 920270; 46129457.000000; 
200; 920139; 46117552.000000; 
201; 923089; 46270887.000000; 
202; 923078; 46260936.000000; 
203; 924381; 46333423.000000; 
204; 922252; 46241782.000000; 
205; 919446; 46087732.000000; 
206; 921752; 46199372.000000; 
207; 917647; 45981991.000000; 
208; 921767; 46202389.000000; 
209; 919068; 46069282.000000; 
210; 919593; 46088703.000000; 
211; 924065; 46315050.000000; 
212; 922615; 46246293.000000; 
213; 919006; 46064969.000000; 
214; 918089; 46014742.000000; 
215; 922088; 46211690.000000; 
216; 918326; 46017909.000000; 
217; 920207; 46130025.000000; 
218; 923603; 46293065.000000; 
219; 944641; 47345569.000000; 
220; 946690; 47454232.000000; 
221; 932394; 46733998.000000; 
222; 920081; 46104856.000000; 
223; 920066; 46101912.000000; 
224; 919365; 46097608.000000; 
225; 919505; 46095077.000000; 
226; 919274; 46069679.000000; 
227; 923432; 46288738.000000; 
228; 917693; 46014392.000000; 
229; 919007; 46065770.000000; 
230; 919888; 46100644.000000; 
231; 918273; 46029000.000000; 
232; 920835; 46149425.000000; 
233; 922704; 46243875.000000; 
234; 927104; 46470057.000000; 
235; 922086; 46208417.000000; 
236; 921118; 46180551.000000; 
237; 915450; 45892567.000000; 
238; 917859; 46002449.000000; 
239; 922300; 46236525.000000; 
240; 923540; 46281540.000000; 
241; 921098; 46158298.000000; 
242; 915491; 45893541.000000; 
243; 945669; 47388013.000000; 
244; 949301; 47588059.000000; 
245; 934307; 46852671.000000; 
246; 926207; 46414895.000000; 
247; 923374; 46285800.000000; 
248; 925660; 46391909.000000; 
249; 915234; 45879715.000000; 
250; 920148; 46115003.000000; 
251; 917713; 45997268.000000; 
252; 918520; 46023933.000000; 
253; 916919; 45963527.000000; 
254; 921604; 46191520.000000; 
255; 923918; 46297351.000000; 
256; 916519; 45927590.000000; 
257; 920976; 46159108.000000; 
258; 912953; 45759883.000000; 
259; 920506; 46124775.000000; 
260; 923228; 46280419.000000; 
261; 921837; 46216968.000000; 
262; 924624; 46338721.000000; 
263; 921627; 46177475.000000; 
264; 919759; 46106958.000000; 
265; 917724; 45997255.000000; 
266; 918849; 46048609.000000; 
267; 944370; 47330565.000000; 
268; 949308; 47572018.000000; 
269; 931352; 46665482.000000; 
270; 918461; 46016138.000000; 
271; 919594; 46102054.000000; 
272; 918400; 46037035.000000; 
273; 914649; 45838837.000000; 
274; 915559; 45875397.000000; 
275; 922549; 46227774.000000; 
276; 928020; 46514722.000000; 
277; 926496; 46429797.000000; 
278; 922279; 46231531.000000; 
279; 915807; 45904323.000000; 
280; 919149; 46065551.000000; 
281; 918567; 46046927.000000; 
282; 921400; 46184054.000000; 
283; 920524; 46140881.000000; 
284; 921210; 46164484.000000; 
285; 918286; 46018614.000000; 
286; 917673; 45997826.000000; 
287; 916461; 45935378.000000; 
288; 915065; 45856386.000000; 
289; 923736; 46294237.000000; 
290; 926971; 46480396.000000; 
291; 946406; 47452318.000000; 
292; 948046; 47514268.000000; 
293; 933108; 46754288.000000; 
294; 922476; 46241347.000000; 
295; 921566; 46198872.000000; 
296; 922701; 46238519.000000; 
297; 921323; 46184203.000000; 
298; 917271; 45973228.000000; 
299; 922585; 46272853.000000; 
300; 922676; 46248899.000000; 
301; 920140; 46119766.000000; 
302; 918857; 46062421.000000; 
303; 920650; 46147042.000000; 
304; 922170; 46210524.000000; 
305; 926704; 46453006.000000; 
306; 919343; 46075609.000000; 
307; 914809; 45858811.000000; 
308; 918853; 46049785.000000; 
309; 919375; 46087062.000000; 
310; 917995; 45999414.000000; 
311; 921749; 46200067.000000; 
312; 917610; 46012024.000000; 
313; 921549; 46192800.000000; 
314; 924227; 46334726.000000; 
315; 946015; 47401134.000000; 
316; 946030; 47410806.000000; 
317; 927640; 46503294.000000; 
318; 922648; 46243371.000000; 
319; 925906; 46409412.000000; 
320; 920934; 46149788.000000; 
321; 915442; 45892659.000000; 
