Time Scale; Number of Packets; Total data; 
199; 764890; 38343716.000000; 
200; 724686; 36314231.000000; 
201; 717090; 35938035.000000; 
202; 785785; 39376472.000000; 
203; 672458; 33704667.000000; 
204; 720140; 36090273.000000; 
205; 845008; 42345686.000000; 
206; 794063; 39802357.000000; 
207; 756324; 37918961.000000; 
208; 860332; 43125257.000000; 
209; 800686; 40127812.000000; 
210; 770850; 38634081.000000; 
211; 756842; 37924750.000000; 
212; 774797; 38840864.000000; 
213; 805168; 40370265.000000; 
214; 707476; 35465858.000000; 
215; 742499; 37207585.000000; 
216; 748556; 37523392.000000; 
217; 690154; 34589444.000000; 
218; 720667; 36120154.000000; 
219; 662822; 33223840.000000; 
220; 730216; 36608156.000000; 
221; 726604; 36407649.000000; 
222; 739355; 37065708.000000; 
223; 802804; 40250438.000000; 
224; 831792; 41696781.000000; 
225; 839242; 42069322.000000; 
226; 843469; 42269617.000000; 
227; 799194; 40070703.000000; 
228; 781901; 39190993.000000; 
229; 746168; 37395222.000000; 
230; 758158; 37990514.000000; 
231; 787367; 39459774.000000; 
232; 807084; 40456315.000000; 
233; 828730; 41540243.000000; 
234; 811322; 40668068.000000; 
235; 723477; 36266015.000000; 
236; 812536; 40716411.000000; 
237; 759192; 38053543.000000; 
238; 681941; 34179949.000000; 
239; 708963; 35534638.000000; 
240; 737271; 36962101.000000; 
241; 711157; 35649195.000000; 
242; 668488; 33515370.000000; 
243; 749049; 37544198.000000; 
244; 693066; 34742553.000000; 
245; 686440; 34410079.000000; 
246; 734408; 36814495.000000; 
247; 762562; 38208046.000000; 
248; 826277; 41403506.000000; 
249; 745647; 37377933.000000; 
250; 775460; 38873453.000000; 
251; 810163; 40611277.000000; 
252; 790502; 39622146.000000; 
253; 807280; 40454143.000000; 
254; 732521; 36699188.000000; 
255; 763024; 38246168.000000; 
256; 819113; 41051753.000000; 
257; 739570; 37067131.000000; 
258; 755153; 37852886.000000; 
259; 692814; 34732096.000000; 
260; 725363; 36359513.000000; 
261; 806300; 40439944.000000; 
262; 860457; 43127375.000000; 
263; 832337; 41727503.000000; 
264; 734860; 36828726.000000; 
265; 709154; 35535616.000000; 
266; 679509; 34055942.000000; 
267; 730932; 36636046.000000; 
268; 732265; 36700943.000000; 
269; 774447; 38812197.000000; 
270; 746904; 37441316.000000; 
271; 760375; 38114603.000000; 
272; 778700; 39028045.000000; 
273; 760162; 38091074.000000; 
274; 815475; 40865878.000000; 
275; 725253; 36361300.000000; 
276; 770649; 38642993.000000; 
277; 743559; 37267950.000000; 
278; 755256; 37844710.000000; 
279; 838838; 42043897.000000; 
280; 798272; 40025036.000000; 
281; 834311; 41827326.000000; 
